"TS","X","Y","Z"
1516807457365,-0.013422864489257336,-0.0065620290115475655,-0.0017896442441269755
1516807457381,-0.008096542209386826,-0.0076272934675216675,-0.0017896442441269755
1516807457401,-0.002770220162346959,-0.0054967645555734634,-0.0017896442441269755
1516807457421,-0.000639691308606416,-0.0054967645555734634,-0.0028549085836857557
1516807457441,0.00042557314736768603,-0.0033662356436252594,-0.003920173272490501
1516807457482,0.0014908375451341271,-0.0012357067316770554,-0.0017896442441269755
1516807457461,-0.000639691308606416,-0.0012357067316770554,-0.0028549085836857557
1516807457502,0.00788242369890213,0.0008948221220634878,0.0014061490073800087
1516807457522,0.011078217066824436,0.0019600866362452507,0.004601942375302315
1516807457541,0.0036213663406670094,-0.0001704423048067838,0.0014061490073800087
1516807457562,-0.0059660132974386215,-0.0033662356436252594,0.0003408846096135676
1516807457581,-0.0059660132974386215,-0.004431500099599361,0.0014061490073800087
1516807457601,-0.0059660132974386215,-0.0054967645555734634,0.0003408846096135676
1516807457621,-0.003835484618321061,-0.004431500099599361,0.0014061490073800087
1516807457641,-0.003835484618321061,-0.0033662356436252594,0.0014061490073800087
1516807457661,-0.0059660132974386215,-0.0012357067316770554,0.0003408846096135676
1516807457682,-0.003835750976577401,0.0019600866362452507,0.0024714134633541107
1516807457700,-0.0006399576086550951,0.004090615548193455,0.005667206831276417
1516807457721,0.002555835759267211,0.005155880004167557,0.005667206831276417
1516807457761,0.004686364438384771,0.004090615548193455,0.0003408846096135676
1516807457741,0.004686364438384771,0.005155880004167557,0.0035366779193282127
1516807457781,0.005751628894358873,0.0008948221220634878,-0.003920173272490501
1516807457801,0.006816893350332975,-0.0012357067316770554,-0.00711596617475152
1516807457821,0.008947421796619892,-0.004431500099599361,-0.00818123109638691
1516807457840,0.014273744076490402,-0.0033662356436252594,-0.0028549085836857557
1516807457861,0.006816893350332975,-0.0033662356436252594,-0.006050701718777418
1516807457880,-0.002770486520603299,-0.0033662356436252594,-0.006050701718777418
1516807457900,-0.008096808567643166,-0.004431500099599361,-0.004985437728464603
1516807457921,-0.011292601935565472,-0.0076272934675216675,-0.003920173272490501
1516807457941,-0.009162073023617268,-0.00869255792349577,-0.0017896442441269755
1516807457961,-0.01022733747959137,-0.00869255792349577,-0.0007243797881528735
1516807457980,-0.009162073023617268,-0.0065620290115475655,-0.0017896442441269755
1516807458000,-0.01022733747959137,-0.0033662356436252594,-0.0028549085836857557
1516807458020,-0.01022733747959137,0.0008948221220634878,-0.0028549085836857557
1516807458040,-0.007031544111669064,0.0019600866362452507,-0.0017896442441269755
1516807458060,-0.0059662796556949615,-0.0001704423048067838,-0.0028549085836857557
1516807458080,-0.002770486520603299,-0.0023009711876511574,-0.003920173272490501
1516807458100,0.00042530681821517646,-0.0033662356436252594,-0.0028549085836857557
1516807458120,0.001490571303293109,-0.0023009711876511574,-0.0017896442441269755
1516807458141,-0.0006399576086550951,-0.0023009711876511574,-0.0017896442441269755
1516807458160,0.001490571303293109,-0.0033662356436252594,-0.0007243797881528735
1516807458180,0.002555835759267211,-0.0065620290115475655,0.0014061490073800087
1516807458200,0.003621100215241313,-0.009757822379469872,0.0014061490073800087
1516807458220,0.007882158271968365,-0.011888351291418076,0.0014061490073800087
1516807458240,0.010012686252593994,-0.0076272934675216675,0.0003408846096135676
1516807458260,0.008947421796619892,-0.0023009711876511574,-0.0007243797881528735
