"TS","X","Y","Z"
1518628680821,0.0024229439441114664,0.011254251934587955,-0.006502374075353146
1518628680837,0.012010323815047741,0.0027321369852870703,-0.0022413162514567375
1518628680857,0.014140852726995945,-0.006855242885649204,0.0009544769418425858
1518628680877,0.012010323815047741,-0.011116300709545612,-0.00011078749957960099
1518628680897,0.005618737079203129,-0.01005103625357151,-0.0022413162514567375
1518628680917,0.0024229439441114664,-0.003659449517726898,-0.0022413162514567375
1518628680936,0.005618737079203129,0.0037974014412611723,0.003085005795583129
1518628680956,0.0034882084000855684,0.005927930120378733,-0.0043718451634049416
1518628680978,-0.002900448627769947,0.004863731097429991,-0.0054419031366705894
1518628681036,0.00029534456552937627,0.0016679377295076847,0.0062760054133832455
1518628681016,0.00029534456552937627,0.0016679377295076847,0.0073412698693573475
1518628681056,-0.005030977539718151,0.0027332021854817867,-0.002246110001578927
1518628680996,0.0024258734192699194,0.004863731097429991,0.0062760054133832455
1518628681076,-0.008226770907640457,0.0016679377295076847,-0.0054419031366705894
1518628681096,-0.002900448627769947,-0.0004625910660251975,-0.0054419031366705894
1518628681117,0.0024258734192699194,-0.004723649006336927,-0.002246110001578927
1518628681136,0.00455640209838748,-0.006854177452623844,0.0009496832499280572
1518628681156,0.0013606089632958174,-0.006854177452623844,0.0020149475894868374
1518628681176,0.00029534456552937627,-0.0036583843175321817,0.0020149475894868374
1518628681217,-0.0018351842882111669,0.005928995553404093,-0.0011808456620201468
1518628681197,-0.0007699198904447258,0.0027332021854817867,0.0009496832499280572
1518628681237,-0.0007699198904447258,0.005928995553404093,-0.0011808456620201468
1518628681257,0.00029534456552937627,0.0027332021854817867,-0.0001155811914941296
1518628681297,0.006686931010335684,-0.0025931198615580797,0.0009496832499280572
1518628681276,0.00455640209838748,-0.0015278555219992995,0.0020149475894868374
1518628681317,0.0034911378752440214,-0.0025931198615580797,-0.0011808456620201468
1518628681337,0.0024258734192699194,-0.0015278555219992995,-0.0011808456620201468
1518628681356,0.0013606089632958174,-0.0004625910660251975,-0.002246110001578927
1518628681376,0.00029534456552937627,0.0006026733317412436,0.0009496832499280572
1518628681397,-0.0007699198904447258,0.0006026733317412436,0.0020149475894868374
1518628681416,0.0013606089632958174,0.0027332021854817867,0.0030802120454609394
1518628681437,0.00029534456552937627,0.0037984666414558887,0.0030802120454609394
1518628681457,0.0034911378752440214,0.004863731097429991,0.0030802120454609394
1518628681476,0.0024258734192699194,0.004863731097429991,-0.0001155811914941296
1518628681496,0.00455746753141284,0.0027334685437381268,-0.00011717908637365326
1518628681517,0.0013616742799058557,-0.0004623247659765184,-0.007574030198156834
1518628681537,-0.007160441018640995,-0.006853911560028791,-0.011835088022053242
1518628681556,-0.0018341189716011286,-0.006853911560028791,0.006274407263845205
1518628681576,-0.0007688545738346875,-0.004723382648080587,0.008404936641454697
1518628681596,-0.003964648116379976,0.0006029396899975836,0.003078614128753543
1518628681616,-0.005029912106692791,0.00805979035794735,-0.0033129723742604256
1518628681636,-0.005029912106692791,0.011255583725869656,-0.006508765742182732
1518628681656,0.002426938619464636,0.00805979035794735,-0.0033129723742604256
1518628681676,0.005622731987386942,-0.0004623247659765184,-0.0011824434623122215
1518628681696,0.005622731987386942,-0.007919175550341606,-0.0022477079182863235
1518628681716,0.003492203075438738,-0.012180233374238014,-0.0022477079182863235
1518628681736,0.003492203075438738,-0.01004970446228981,-0.0011824434623122215
1518628681756,0.005622731987386942,-0.0015275891637429595,0.005209143273532391
1518628681775,0.006687996443361044,0.005929261911660433,-0.00011717908637365326
1518628681795,-0.0007688545738346875,0.006994526367634535,-0.007574030198156834
1518628681816,0.002426938619464636,0.009125054813921452,0.006274407263845205
1518628682005,-0.0007688545738346875,0.006994526367634535,0.009470201097428799
1518628682008,0.006687996443361044,-0.005788647104054689,-0.0011824434623122215
1518628682015,0.00029055087361484766,0.004862132947891951,-0.00010759170982055366
1518628682035,0.0013558153295889497,0.008057926781475544,-0.00010759170982055366
1518628682055,0.0013558153295889497,0.004862132947891951,-0.00010759170982055366
1518628682075,0.00242107966914773,-0.000464188982732594,-0.00010759170982055366
1518628682095,0.004551608581095934,-0.0036599822342395782,0.0009576727170497179
1518628682115,0.005616873037070036,-0.00472524669021368,0.0009576727170497179
1518628682136,0.005616873037070036,-0.00472524669021368,-0.0011728560784831643
1518628682156,0.003486344125121832,-0.0025947177782654762,-0.0011728560784831643
1518628682176,0.003486344125121832,0.000601075473241508,-0.0011728560784831643
1518628682195,0.0013558153295889497,0.00166633992921561,-0.0011728560784831643
1518628682215,0.00029055087361484766,0.00166633992921561,-0.0011728560784831643
1518628682236,0.00242107966914773,0.000601075473241508,0.0009576727170497179
1518628682256,0.004551608581095934,-0.000464188982732594,-0.00010759170982055366
1518628682295,0.009877930395305157,-0.000464188982732594,0.003088201628997922
1518628682275,0.006682137493044138,-0.000464188982732594,0.0009576727170497179
1518628682315,0.008812665939331055,-0.000464188982732594,-0.0011728560784831643
1518628682335,0.008812665939331055,-0.000464188982732594,-0.0011728560784831643
1518628682355,0.0013558153295889497,-0.000464188982732594,-0.006499178241938353
1518628682375,-0.003970507066696882,-0.000464188982732594,-0.0011728560784831643
1518628682395,0.00029055087361484766,0.0037968687247484922,0.00947978813201189
1518628682435,0.006682137493044138,0.008057926781475544,0.0009576727170497179
1518628682415,0.00242107966914773,0.006992661859840155,0.007349259220063686
1518628682455,0.006682137493044138,0.006992661859840155,-0.0054339137859642506
1518628682475,0.006682137493044138,0.000601075473241508,-0.006499178241938353
1518628682495,0.009877930395305157,-0.006855775602161884,-0.002238120650872588
1518628682515,0.01200845930725336,-0.012182097882032394,0.003088201628997922
1518628682536,0.009882724843919277,-0.011115235276520252,0.0062760054133832455
1518628682555,0.00455640209838748,-0.004723649006336927,0.0030802120454609394
1518628682575,0.0013606089632958174,0.005928995553404093,0.0062760054133832455
1518628682595,0.00455640209838748,0.012320581823587418,0.004145476501435041
1518628682615,-0.0018351842882111669,0.009124788455665112,-0.0065071675926446915
1518628682655,0.00455640209838748,0.0006026733317412436,0.0073412698693573475
1518628682635,0.00029534456552937627,0.0037984666414558887,0.0009496832499280572
1518628682675,0.00455640209838748,-0.004723649006336927,0.0052107409574091434
1518628682694,0.005621666554361582,-0.0036583843175321817,0.0009496832499280572
1518628682714,0.00029534456552937627,-0.0004625910660251975,-0.004376638680696487
1518628682734,-0.0007699198904447258,-0.0004625910660251975,-0.0054419031366705894
1518628682756,0.0013606089632958174,-0.0015278555219992995,-0.003311374457553029
1518628682775,0.006686931010335684,-0.004723649006336927,-0.0001155811914941296
1518628682794,0.007752195466309786,-0.006854177452623844,-0.0001155811914941296
1518628682815,0.00455640209838748,-0.006854177452623844,-0.0001155811914941296
1518628682834,0.00455640209838748,-0.0036583843175321817,0.0020149475894868374
1518628682854,-0.0014700648607686162,0.001065264455974102,0.0016828514635562897
1518628682874,-0.0014700648607686162,0.004261057823896408,0.0016828514635562897
1518628682895,-0.00253532943315804,0.006391586735844612,0.0016828514635562897
1518628682914,-0.00253532943315804,0.00532632227987051,0.0027481159195303917
1518628682934,0.001725728390738368,0.004261057823896408,0.0070091737434268
1518628682954,0.001725728390738368,0.003195793367922306,0.0070091737434268
1518628683075,0.001725728390738368,0.002130528911948204,0.005943909287452698
1518628683162,0.001725728390738368,0.003195793367922306,0.0038133803755044937
1518628683164,0.0059867859818041325,0,0.005943909287452698
1518628683179,-0.011057444848120213,0.006391586735844612,0.0038133803755044937
1518628683194,-0.008926915936172009,0.003195793367922306,0.0016828514635562897
1518628683218,-0.0067963870242238045,0.001065264455974102,-0.0015129417879506946
1518628683234,-0.0057311225682497025,-0.002130528911948204,-0.0025782061275094748
1518628683253,-0.0046658581122756,-0.004261057823896408,-0.0047087352722883224
1518628683274,-0.00253532943315804,-0.003195793367922306,-0.0025782061275094748
1518628683295,-0.00040480049210600555,-0.002130528911948204,0.0016828514635562897
1518628683315,-0.0036005936563014984,0.001065264455974102,0.0016828514635562897
1518628683334,-0.008926915936172009,0.002130528911948204,-0.0015129417879506946
1518628683355,-0.0067963870242238045,0.004261057823896408,0.0016828514635562897
1518628683375,-0.0046658581122756,0.004261057823896408,0.0016828514635562897
