"TS","X","Y","Z"
1522247722972,-0.4074631929397583,9.66075325012207,-1.3118728399276733
1522247722953,-0.42541971802711487,9.702651977539062,-1.332223653793335
1522247722992,-0.4014776945114136,9.651176452636719,-1.3178584575653076
1522247723012,-0.38471829891204834,9.620052337646484,-1.3046902418136597
1522247723031,-0.3787327706813812,9.643994331359863,-1.2831424474716187
1522247723052,-0.3571849763393402,9.661951065063477,-1.297507643699646
1522247723072,-0.35838207602500916,9.695469856262207,-1.2855366468429565
1522247723112,-0.3895066976547241,9.669133186340332,-1.2879308462142944
1522247723092,-0.37633857131004333,9.665541648864746,-1.2867337465286255
1522247723132,-0.3942950963973999,9.688286781311035,-1.3070844411849976
1522247723152,-0.3942950963973999,9.648782730102539,-1.2855366468429565
1522247723171,-0.4026747941970825,9.675118446350098,-1.3178584575653076
1522247723192,-0.3990834951400757,9.617657661437988,-1.3070844411849976
1522247723212,-0.37633857131004333,9.652373313903809,-1.2939163446426392
1522247723232,-0.39549219608306885,9.655964851379395,-1.3010989427566528
1522247723251,-0.4074631929397583,9.653571128845215,-1.3046902418136597
1522247723272,-0.38711249828338623,9.678709983825684,-1.3070844411849976
1522247723291,-0.37394437193870544,9.652373313903809,-1.3070844411849976
1522247723312,-0.36317047476768494,9.705046653747559,-1.2903250455856323
1522247723332,-0.361973375082016,9.702651977539062,-1.274762749671936
1522247723352,-0.3595791757106781,9.673921585083008,-1.2819453477859497
1522247723371,-0.3751414716243744,9.638008117675781,-1.2891279458999634
1522247723392,-0.3835211992263794,9.617657661437988,-1.297507643699646
1522247723411,-0.3883095979690552,9.62603759765625,-1.3094786405563354
1522247723431,-0.41704002022743225,9.648782730102539,-1.3142670392990112
1522247723451,-0.39788639545440674,9.697863578796387,-1.3178584575653076
1522247723471,-0.361973375082016,9.679906845092773,-1.3046902418136597
1522247723491,-0.3895066976547241,9.651176452636719,-1.3046902418136597
1522247723511,-0.3775356709957123,9.633219718933105,-1.3106757402420044
1522247723531,-0.39070379734039307,9.616460800170898,-1.3429975509643555
1522247723571,-0.3775356709957123,9.671527862548828,-1.3178584575653076
1522247723551,-0.3811269700527191,9.608080863952637,-1.3166612386703491
1522247723590,-0.3727472722530365,9.690681457519531,-1.3250410556793213
1522247723610,-0.3942950963973999,9.673921585083008,-1.3453917503356934
1522247723631,-0.39309799671173096,9.596110343933105,-1.3286323547363281
1522247723651,-0.3895066976547241,9.621249198913574,-1.3214497566223145
1522247723672,-0.41943421959877014,9.673921585083008,-1.3202526569366455
1522247723691,-0.4206313192844391,9.655964851379395,-1.3178584575653076
1522247723711,-0.43260231614112854,9.68230152130127,-1.3202526569366455
1522247723731,-0.3966892957687378,9.663147926330566,-1.3094786405563354
1522247723750,-0.37992987036705017,9.671527862548828,-1.298704743385315
1522247723771,-0.3727472722530365,9.633219718933105,-1.2939163446426392
1522247723791,-0.3679588735103607,9.676316261291504,-1.2927192449569702
1522247723811,-0.3643675744533539,9.665541648864746,-1.3010989427566528
1522247723831,-0.3942950963973999,9.654767990112305,-1.3250410556793213
1522247723851,-0.3811269700527191,9.667936325073242,-1.3262381553649902
1522247723871,-0.3667617738246918,9.62843132019043,-1.3178584575653076
1522247723891,-0.3966892957687378,9.676316261291504,-1.296310544013977
1522247723911,-0.3751414716243744,9.667936325073242,-1.2927192449569702
1522247723931,-0.3859153985977173,9.690681457519531,-1.2999018430709839
1522247724095,-0.38471829891204834,9.71701717376709,-1.3070844411849976
1522247724162,-0.3655646741390228,9.586533546447754,-1.298704743385315
1522247724163,-0.43260231614112854,9.634417533874512,-1.3226468563079834
1522247724170,-0.3571849763393402,9.667936325073242,-1.2711714506149292
1522247724166,-0.3595791757106781,9.641599655151367,-1.2807482481002808
1522247724190,-0.38471829891204834,9.669133186340332,-1.2687772512435913
1522247724209,-0.3883095979690552,9.65955638885498,-1.298704743385315
1522247724230,-0.4098573923110962,9.689483642578125,-1.3070844411849976
1522247724250,-0.41105449199676514,9.700258255004883,-1.3034931421279907
1522247724271,-0.413448691368103,9.697863578796387,-1.3226468563079834
1522247724291,-0.3883095979690552,9.677513122558594,-1.2903250455856323
1522247724310,-0.38471829891204834,9.648782730102539,-1.295113444328308
1522247724331,-0.36317047476768494,9.648782730102539,-1.2915221452713013
1522247724350,-0.35598787665367126,9.648782730102539,-1.2831424474716187
1522247724370,-0.3667617738246918,9.675118446350098,-1.2819453477859497
1522247724390,-0.35598787665367126,9.672724723815918,-1.2831424474716187
1522247724410,-0.3811269700527191,9.677513122558594,-1.3286323547363281
1522247724430,-0.4158429205417633,9.65955638885498,-1.3130699396133423
1522247724477,-0.3727472722530365,9.687089920043945,-1.2903250455856323
1522247724450,-0.38471829891204834,9.701455116271973,-1.3010989427566528
1522247724491,-0.3595791757106781,9.633219718933105,-1.2783540487289429
1522247724510,-0.3859153985977173,9.663147926330566,-1.273565649986267
1522247724530,-0.3942950963973999,9.707440376281738,-1.2831424474716187
1522247724550,-0.3727472722530365,9.68349838256836,-1.2903250455856323
1522247724570,-0.38711249828338623,9.666739463806152,-1.295113444328308
1522247724589,-0.39070379734039307,9.643994331359863,-1.2795511484146118
1522247724609,-0.37992987036705017,9.648782730102539,-1.2927192449569702
1522247724630,-0.36915597319602966,9.648782730102539,-1.3070844411849976
1522247724649,-0.37633857131004333,9.630825996398926,-1.2903250455856323
1522247724669,-0.3835211992263794,9.676316261291504,-1.2927192449569702
1522247724690,-0.36317047476768494,9.679906845092773,-1.3226468563079834
1522247724711,-0.39549219608306885,9.667936325073242,-1.3262381553649902
1522247724729,-0.37633857131004333,9.618854522705078,-1.2723685503005981
1522247724750,-0.3703530728816986,9.68230152130127,-1.2663830518722534
1522247724769,-0.39309799671173096,9.699060440063477,-1.2711714506149292
1522247724791,-0.40028059482574463,9.697863578796387,-1.2615946531295776
1522247724810,-0.4050689935684204,9.706243515014648,-1.2496236562728882
1522247724829,-0.4050689935684204,9.65955638885498,-1.2711714506149292
1522247724849,-0.4158429205417633,9.649979591369629,-1.2687772512435913
1522247724870,-0.39309799671173096,9.645191192626953,-1.2795511484146118
1522247724889,-0.4026747941970825,9.664344787597656,-1.2867337465286255
1522247724910,-0.3751414716243744,9.677513122558594,-1.2843395471572876
1522247724930,-0.37633857131004333,9.645191192626953,-1.2843395471572876
1522247724950,-0.3595791757106781,9.671527862548828,-1.2568062543869019
1522247724969,-0.3895066976547241,9.654767990112305,-1.2831424474716187
1522247724990,-0.38471829891204834,9.661951065063477,-1.2723685503005981
1522247725009,-0.39070379734039307,9.623642921447754,-1.2603975534439087
1522247725029,-0.40387189388275146,9.690681457519531,-1.3082815408706665
1522247725049,-0.413448691368103,9.695469856262207,-1.3154641389846802
1522247725069,-0.4026747941970825,9.5949125289917,-1.2903250455856323
1522247725090,-0.3835211992263794,9.68110466003418,-1.2783540487289429
1522247725202,-0.3775356709957123,9.695469856262207,-1.2903250455856323
1522247725277,-0.39549219608306885,9.7158203125,-1.277156949043274
1522247725278,-0.4481646418571472,9.62603759765625,-1.3106757402420044
1522247725281,-0.3990834951400757,9.638008117675781,-1.2711714506149292
1522247725289,-0.4266168177127838,9.669133186340332,-1.2615946531295776
1522247725318,-0.44936174154281616,9.68110466003418,-1.2867337465286255
1522247725328,-0.4613327383995056,9.697863578796387,-1.298704743385315
1522247725349,-0.4397849142551422,9.688286781311035,-1.2927192449569702
1522247725369,-0.42541971802711487,9.679906845092773,-1.2675801515579224
1522247725388,-0.4014776945114136,9.645191192626953,-1.2663830518722534
1522247725408,-0.3571849763393402,9.661951065063477,-1.255609154701233
1522247725429,-0.3751414716243744,9.647584915161133,-1.2651859521865845
1522247725450,-0.3751414716243744,9.695469856262207,-1.273565649986267
1522247725469,-0.3655646741390228,9.68230152130127,-1.2603975534439087
1522247725489,-0.36077627539634705,9.700258255004883,-1.2244845628738403
1522247725509,-0.3535936772823334,9.667936325073242,-1.2400468587875366
1522247725529,-0.35000234842300415,9.700258255004883,-1.2580033540725708
1522247725549,-0.37155017256736755,9.671527862548828,-1.254412055015564
1522247725569,-0.4074631929397583,9.651176452636719,-1.2675801515579224
