"TS","X","Y","Z"
1518102333687,-3.079392194747925,9.35309886932373,1.0236709117889404
1518102333707,-3.076997995376587,9.347112655639648,1.0260651111602783
1518102333727,-3.0602385997772217,9.375843048095703,1.0464158058166504
1518102333748,-3.0614356994628906,9.319580078125,1.0607810020446777
1518102333768,-3.0410850048065186,9.304017066955566,1.0727519989013672
1518102333808,-3.057844400405884,9.398588180541992,1.0655694007873535
1518102333787,-3.0362966060638428,9.329156875610352,1.057189702987671
1518102333827,-3.051858901977539,9.351901054382324,1.076343297958374
1518102333848,-3.0674211978912354,9.406968116760254,1.054795503616333
1518102333867,-3.092560291290283,9.415348052978516,1.054795503616333
1518102333887,-3.0841805934906006,9.400982856750488,1.0691606998443604
1518102333927,-3.076997995376587,9.330353736877441,1.055992603302002
1518102333907,-3.078195095062256,9.318382263183594,1.0727519989013672
1518102333968,-3.099743127822876,9.337535858154297,1.0224738121032715
1518102333948,-3.092560291290283,9.32197380065918,1.0512042045593262
1518102333988,-3.1141083240509033,9.325565338134766,1.033247709274292
1518102334007,-3.1320648193359375,9.35429573059082,1.033247709274292
1518102334028,-3.1057286262512207,9.357887268066406,1.030853509902954
1518102334047,-3.0817863941192627,9.349507331848145,1.0272622108459473
1518102334067,-3.0829834938049316,9.35309886932373,1.0500071048736572
1518102334088,-3.055450201034546,9.344718933105469,1.0224738121032715
1518102334107,-3.057844400405884,9.350704193115234,1.0500071048736572
1518102334127,-3.033902406692505,9.333945274353027,1.0631752014160156
1518102334147,-3.079392194747925,9.400982856750488,1.0500071048736572
1518102334167,-3.074603796005249,9.330353736877441,1.0691606998443604
1518102334187,-3.0686182975769043,9.326762199401855,1.0428245067596436
1518102334207,-3.0650269985198975,9.386617660522461,1.0476129055023193
1518102334227,-3.0853776931762695,9.35429573059082,1.0464158058166504
1518102334247,-3.0805892944335938,9.35429573059082,1.0667665004730225
1518102334267,-3.0805892944335938,9.337535858154297,1.0883142948150635
1518102334287,-3.100940227508545,9.335142135620117,1.0643723011016846
1518102334307,-3.1045315265655518,9.35309886932373,1.0428245067596436
1518102334327,-3.102137327194214,9.351901054382324,1.0248680114746094
1518102334347,-3.0829834938049316,9.325565338134766,1.0428245067596436
1518102334367,-3.100940227508545,9.35549259185791,1.0476129055023193
1518102334387,-3.0889689922332764,9.344718933105469,1.0500071048736572
1518102334407,-3.0889689922332764,9.347112655639648,1.0428245067596436
1518102334427,-3.0817863941192627,9.394996643066406,1.057189702987671
1518102334446,-3.0889689922332764,9.35429573059082,1.0607810020446777
1518102334467,-3.075800895690918,9.326762199401855,1.0667665004730225
1518102334487,-3.094954490661621,9.349507331848145,1.0679636001586914
1518102334507,-3.0913631916046143,9.312397003173828,1.0607810020446777
1518102334526,-3.076997995376587,9.350704193115234,1.0643723011016846
1518102334547,-3.100940227508545,9.380631446838379,1.0859200954437256
1518102334567,-3.0913631916046143,9.375843048095703,1.0691606998443604
1518102334586,-3.116502523422241,9.397391319274902,1.055992603302002
1518102334607,-3.1069257259368896,9.400982856750488,1.033247709274292
1518102334627,-3.1045315265655518,9.326762199401855,1.0464158058166504
1518102334647,-3.079392194747925,9.2980318069458,1.032050609588623
1518102334666,-3.079392194747925,9.312397003173828,1.0667665004730225
